web-scraper-order,web-scraper-start-url,details,prix,adresse,image link,image link-href
"1706212190-661","https://sn.coinafrique.com/categorie/villas?page=43","Vente maison - Toubab dialaw","75 000 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-maison-toubab-dialaw-3588644"
"1706212190-662","https://sn.coinafrique.com/categorie/villas?page=43","Location villa 6 pièces - Gorée","150 000CFA","Gorée, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-goree-3550858"
"1706212190-663","https://sn.coinafrique.com/categorie/villas?page=43","Location villa 4 pièces - Yoff","350 000CFA","Yoff, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-yoff-3588087"
"1706212190-664","https://sn.coinafrique.com/categorie/villas?page=43","Vente villa 6 pièces - Saly","300 000 000CFA","Saly, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-saly-3587725"
"1706212190-665","https://sn.coinafrique.com/categorie/villas?page=43","Vente villa 3 pièces - Saly","150 000 000CFA","Saly, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-saly-3587676"
"1706212190-666","https://sn.coinafrique.com/categorie/villas?page=43","Vente villas 5 pièces - Ngor","290 000 000CFA","Ngor, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-ngor-3587452"
"1706212190-667","https://sn.coinafrique.com/categorie/villas?page=43","Locative  villa  R+2 à Hann Marinas cité Isra","1 300 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/locative-villa-r2-a-hann-marinas-cite-isra-3547891"
"1706212190-668","https://sn.coinafrique.com/categorie/villas?page=43","Location villa 4 pièces - Hann Bel-Air","800 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-hann-bel-air-3548676"
"1706212190-669","https://sn.coinafrique.com/categorie/villas?page=43","Location villa - Ngor Almadies","700 000CFA","Almadies, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-ngor-almadies-3586936"
"1706212190-670","https://sn.coinafrique.com/categorie/villas?page=43","Location villa 5 pièces - Mamelle","1 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelle-3586725"
"1706212190-671","https://sn.coinafrique.com/categorie/villas?page=43","Location villa 7 pièces - Mamelles Cité Mbakiou Faye","900 000CFA","Mamelles, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-cite-mbakiou-faye-3586713"
"1706212190-672","https://sn.coinafrique.com/categorie/villas?page=43","Vente villa R+2 - Dakar","300 000 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-dakar-3586531"
"1706212195-673","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa R+1 -  Mbour","45 000 000CFA","Mbour, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-mbour-3632015"
"1706212195-674","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa - Mbour","20 000 000CFA","Mbour, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-3631970"
"1706212195-675","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa R+1 - Keur Massar Extension","65 000 000CFA","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-extension-3603790"
"1706212195-676","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa 5 pièces - Somone","513 000 000CFA","Saly, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-somone-3631271"
"1706212195-677","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa 6 pièces - Saly center Ngaparou","139 000 000CFA","Saly, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-saly-center-ngaparou-3631266"
"1706212195-678","https://sn.coinafrique.com/categorie/villas?page=42","Vente Villa 600 m² - Ngaparou","110 000 000CFA","Ngaparou, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-600-m-ngaparou-3598332"
"1706212195-679","https://sn.coinafrique.com/categorie/villas?page=42","Vente Villa R+1 - Thiès","60 000 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-thies-3598159"
"1706212195-680","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa basse 140 m2 - Amitié 3","80 000 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-basse-140-m2-amitie-3-3593807"
"1706212195-681","https://sn.coinafrique.com/categorie/villas?page=42","Location Villa 08 pièces - Hann Bel Air","1 200 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-08-pieces-hann-bel-air-3588619"
"1706212195-682","https://sn.coinafrique.com/categorie/villas?page=42","Vente Villa 4 pièces - Îles du Saloum","75 000 000CFA","Mbour, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-iles-du-saloum-3629713"
"1706212195-683","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa - Nord Foire","120 000 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-nord-foire-3629003"
"1706212195-684","https://sn.coinafrique.com/categorie/villas?page=42","Location villa  R+3 14 pièces à Sacré cœur 3","1 300 000CFA","Sacré-Coeur, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-r3-14-pieces-a-sacre-cur-3-3587157"
"1706212195-685","https://sn.coinafrique.com/categorie/villas?page=42","location villa r+2 - virage","Prix sur demande","Yoff, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/location-villa-r2-virage-3590276"
"1706212195-686","https://sn.coinafrique.com/categorie/villas?page=42","Vente villa 4 pièces - Keur Massar","40 000 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-3626998"
