Type_annonce,Nombre_pieces,Prix,Adresse,Image_link
Vente,12,150000000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2352970_uploaded_image1_1593206152.jpg
Location,5,1500000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2352398_uploaded_image1_1593197408.jpg
Vente,12,45000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2351867_uploaded_image1_1593188854.jpg
Vente,6,260000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2351727_uploaded_image1_1593187088.jpg
Vente,6,65000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2351592_uploaded_image1_1593185687.jpg
Location,6,1000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2351437_uploaded_image1_1593183782.jpg
Vente,10,310000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2350832_uploaded_image1_1593178835.jpg
Location,4,1300000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2350658_uploaded_image1_1593176913.jpg
Location,5,450000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2350187_uploaded_image1_1593172872.jpg
Vente,4,110000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2348218_uploaded_image1_1593139008.jpg
Vente,4,90000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2348180_uploaded_image1_1593136681.jpg
Vente,8,500000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2348176_uploaded_image1_1593136559.jpg
Location,4,99000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2347983_uploaded_image1_1593131858.jpg
Location,5,2000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2347485_uploaded_image1_1593124377.jpg
Vente,8,80000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2347353_uploaded_image1_1593122499.jpg
Vente,8,53000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2346155_uploaded_image1_1593102252.jpg
Vente,10,350000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2345378_uploaded_image1_1593092923.jpg
Location,6,1000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2345285_uploaded_image1_1593091973.jpg
Location,5,1500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2345266_uploaded_image1_1593091791.jpg
Vente,5,30000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_2345064_uploaded_image1_1593089528.jpg
Location,40,75000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2344990_uploaded_image1_1593088845.jpg
Vente,4,45000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_2344436_uploaded_image1_1593083177.jpg
Vente,10,200000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2343847_uploaded_image1_1593078082.jpg
Vente,8,60000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2343745_uploaded_image1_1593076866.jpg
Vente,4,65000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2343563_uploaded_image1_1593074353.jpg
Location,6,4000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2342518_uploaded_image1_1593046500.jpg
Location,7,150000,"Ngaparou, Sénégal",https://images.coinafrique.com/thumb_2342485_uploaded_image1_1593045745.jpg
Location,3,100000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2342447_uploaded_image1_1593045018.jpg
Location,3,150000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2342434_uploaded_image1_1593044845.jpg
Vente,4,80000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2342322_uploaded_image1_1593043299.jpg
Location,6,900000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2342320_uploaded_image1_1593043255.jpg
Vente,4,75000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2341689_uploaded_image1_1593034356.jpg
Vente,7,53000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2341233_uploaded_image1_1593027919.jpg
Vente,6,55000000,"Touba, Sénégal",https://images.coinafrique.com/thumb_2340791_uploaded_image1_1593021254.jpg
Vente,2,520000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2339464_uploaded_image1_1593005820.jpg
Vente,8,180000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2339365_uploaded_image1_1593005049.jpg
Vente,6,250000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2339103_uploaded_image1_1593003033.jpg
Vente,8,140000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2339005_uploaded_image1_1593002082.jpg
Vente,4,500000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2338830_uploaded_image1_1593000356.jpg
Vente,7,65000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2338738_uploaded_image1_1592999455.jpg
Location,7,37500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2337592_uploaded_image1_1592988481.jpg
Vente,4,50000000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2337434_uploaded_image1_1592986746.jpg
Vente,5,800000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2336508_uploaded_image1_1592958787.jpg
Vente,5,50000000,"Sicap-Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2336496_uploaded_image1_1592958561.jpg
Vente,5,190000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2336315_uploaded_image1_1592955660.jpg
Vente,5,185000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2336257_uploaded_image1_1592954999.jpg
Vente,200,160000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2336195_uploaded_image1_1592954319.jpg
Vente,6,104000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2335561_uploaded_image1_1592945999.jpg
Vente,13,210000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2335361_uploaded_image1_1592942565.jpg
Location,9,1250000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2335262_uploaded_image1_1592941115.jpg
Vente,3,35000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2335196_uploaded_image1_1592940322.jpg
Vente,3,35000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2335169_uploaded_image1_1592939979.jpg
Location,5,500000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2334704_uploaded_image1_1592933564.jpg
Vente,5,48000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2334393_uploaded_image1_1592929829.jpg
Vente,250,200000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2334299_uploaded_image1_1592928393.jpg
Vente,4,50000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2334101_uploaded_image1_1592926075.jpg
Vente,4,110,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2333357_uploaded_image1_1592919199.jpg
Location,4,325000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2333337_uploaded_image1_1592919073.jpg
Vente,7,82500000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2333320_uploaded_image1_1592918900.jpg
Vente,5,55000000,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2332977_uploaded_image1_1592916035.36.jpeg
Location,6,1500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2332000_uploaded_image1_1592906777.jpg
Location,5,500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2331720_uploaded_image1_1592903599.jpg
Vente,4,168000000,"Ngaparou, Sénégal",https://images.coinafrique.com/thumb_2330634_uploaded_image1_1592878187.jpg
Vente,6,115000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2330623_uploaded_image1_1592877649.jpg
Vente,4,32000000,Sénégal,https://images.coinafrique.com/thumb_2330104_uploaded_image1_1592866550.jpg
Location,5,500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2330058_uploaded_image1_1592865760.jpg
Vente,468,155000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2329905_uploaded_image1_1592863094.67.jpeg
Vente,3,150000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2329759_uploaded_image1_1592860700.jpg
Location,5,800000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2329266_uploaded_image1_1592852645.jpg
Location,7,700000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2329259_uploaded_image1_1592852543.jpg
Location,8,3000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2329231_uploaded_image1_1592852221.jpg
Location,8,1000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2328988_uploaded_image1_1592848931.jpg
Vente,3,65000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2328828_uploaded_image1_1592846817.jpg
Vente,4,90000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2328790_uploaded_image1_1592846196.jpg
Vente,4,30000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2328575_uploaded_image1_1592844187.jpg
Vente,6,135000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2328312_uploaded_image1_1592841974.jpg
Vente,2,85000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2328225_uploaded_image1_1592841019.jpg
Vente,7,135000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2328165_uploaded_image1_1592840071.jpg
Location,6,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2328125_uploaded_image1_1592839564.jpg
Location,5,1500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2328098_uploaded_image1_1592839264.jpg
Location,4,150000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2327742_uploaded_image1_1592835592.jpg
Vente,365,425000000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2324435_uploaded_image1_1592783334.jpg
Vente,9,65000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2324386_uploaded_image1_1592781992.jpg
Location,7,700000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2324228_uploaded_image1_1592779096.jpg
Location,9,1200000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2323966_uploaded_image1_1592773361.jpg
Vente,3,80000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2323767_uploaded_image1_1592768740.jpg
Vente,5,115000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2323635_uploaded_image1_1592766134.jpg
Vente,4,45000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2323550_uploaded_image1_1592764414.jpg
Vente,6,450000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2322121_uploaded_image1_1592743731.jpg
Vente,4,23000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2322025_uploaded_image1_1592742239.jpg
Vente,6,145000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2321364_uploaded_image1_1592731650.jpg
Vente,5,60000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2320443_uploaded_image1_1592697810.jpg
Location,5,800000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2320387_uploaded_image1_1592697015.jpg
Location,6,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2319917_uploaded_image1_1592686847.jpg
Vente,12,70000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2318042_uploaded_image1_1592658442.jpg
Vente,5,85000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2318001_uploaded_image1_1592657779.jpg
Vente,7,80000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2317969_uploaded_image1_1592657119.jpg
Vente,9,86000000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2317192_uploaded_image1_1592648592.jpg
Location,9,1200000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2315838_uploaded_image1_1592616884.jpg
Vente,7,140000000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2315801_uploaded_image1_1592615727.jpg
Vente,8,165000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2315788_uploaded_image1_1592615370.jpg
Vente,7,100000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2315561_uploaded_image1_1592610592.jpg
Location,2,250000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2315515_uploaded_image1_1592609957.jpg
Location,5,1000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2313462_uploaded_image1_1592577935.jpg
Location,5,1500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2313161_uploaded_image1_1592575621.jpg
Vente,5,160000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2313143_uploaded_image1_1592575454.jpg
Vente,4,80000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2312270_uploaded_image1_1592566724.jpg
Vente,4,90000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2312030_uploaded_image1_1592564433.jpg
Vente,7,80000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2311920_uploaded_image1_1592563372.jpg
Vente,4,70000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2310194_uploaded_image1_1592526467.jpg
Location,9,6000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2308043_uploaded_image1_1592494859.jpg
Vente,6,90000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2307956_uploaded_image1_1592494185.jpg
Vente,3,70000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2307129_uploaded_image1_1592487243.jpg
Vente,200,450000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2306720_uploaded_image1_1592483885.jpg
Vente,4,80000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2306673_uploaded_image1_1592483474.jpg
Location,7,1000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2306191_uploaded_image1_1592479602.jpg
Vente,5,130000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2303985_uploaded_image1_1592444674.jpg
Vente,7,100000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2303101_uploaded_image1_1592430343.jpg
Vente,4,35000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2301618_uploaded_image1_1592410053.jpg
Vente,3,50000000,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2301201_uploaded_image1_1592406593.32.jpeg
Vente,2,70000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2300381_uploaded_image1_1592399586.jpg
Vente,15,132000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2300249_uploaded_image1_1592398421.79.jpeg
Vente,4,28000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2298396_uploaded_image1_1592382112.jpg
Vente,8,165000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2297730_uploaded_image1_1592373287.jpg
Location,8,3000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2297544_uploaded_image1_1592361250.jpg
Location,5,3200000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2297512_uploaded_image1_1592357452.jpg
Vente,10,300000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2297495_uploaded_image1_1592356673.59.jpeg
Vente,5,75000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2297220_uploaded_image1_1592349699.jpg
Vente,10,60000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2296465_uploaded_image1_1592337569.jpg
Vente,4,37000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2295486_uploaded_image1_1592326927.jpg
Location,4,350000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2294788_uploaded_image1_1592319922.jpg
Vente,6,285000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2294723_uploaded_image1_1592319462.jpg
Vente,10,55000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2294079_uploaded_image1_1592312266.jpg
Location,6,1600000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2292762_uploaded_image1_1592300873.jpg
Location,6,1800000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2291106_uploaded_image1_1592264996.jpg
Vente,380,310000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2290490_uploaded_image1_1592254979.jpg
Vente,3,65000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2290428_uploaded_image1_1592253833.jpg
Vente,7,72000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2290319_uploaded_image1_1592252494.jpg
Vente,150,30000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2289566_uploaded_image1_1592241204.jpg
location,5,1500000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2288777_uploaded_image1_1592234426.jpg
Vente,6,90000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2288615_uploaded_image1_1592232919.jpg
Vente,8,150000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2285552_uploaded_image1_1592180674.jpg
Vente,3,35000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2285352_uploaded_image1_1592177175.jpg
Location,6,2000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2285314_uploaded_image1_1592176372.jpg
Location,7,2300000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2285284_uploaded_image1_1592175958.jpg
Location,2,2300000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2285272_uploaded_image1_1592175740.jpg
Vente,6,1000000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2285215_uploaded_image1_1592174880.jpg
Vente,3,40000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2285179_uploaded_image1_1592174546.jpg
Vente,150,55000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2285155_uploaded_image1_1592174384.jpg
Vente,4,150000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2284897_uploaded_image1_1592171068.jpg
Vente,5,18000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2283794_uploaded_image1_1592153501.jpg
Vente,5,90000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2283785_uploaded_image1_1592153387.jpg
Vente,7,800000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2283389_uploaded_image1_1592148988.jpg
Location,4,1000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2282625_uploaded_image1_1592136402.jpg
