Superficie,Prix,Adresse,Img_link
668,801600000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4478656_uploaded_image1_1701345046.jpg
9700,1300000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4472068_uploaded_image1_1700912952.jpg
300,8000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4474371_uploaded_image1_1701090061.jpg
600,23000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4474309_uploaded_image1_1701087335.jpg
300,12000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4474299_uploaded_image1_1701086946.jpg
150,14999999,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4511929_uploaded_image1_1703353032.jpg
150,15000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4511410_uploaded_image1_1703326045.jpg
40000,22000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4510943_uploaded_image2_1703281547.jpeg
300,4700000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4510590_uploaded_image1_1703261310.jpg
280,12500000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4509830_uploaded_image1_1703207563.jpg
167,30000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4509605_uploaded_image1_1703192509.jpg
150,25000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4509602_uploaded_image1_1703192267.jpg
150,18000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4509509_uploaded_image1_1703186338.jpg
190,45000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4509506_uploaded_image1_1703186163.jpg
214,130000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4470970_uploaded_image1_1700830279.jpg
3,60000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4508156_uploaded_image1_1703115869.jpg
600,13000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4508085_uploaded_image1_1703110163.jpg
300,7000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4508006_uploaded_image1_1703105101.jpg
150,8200000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_4507937_uploaded_image1_1703100714.jpg
150,13000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4469540_uploaded_image1_1700746896.96.jpeg
150,12500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4469530_uploaded_image1_1700746499.28.jpeg
1000,1250000000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4469531_uploaded_image1_1700746575.jpg
180,42000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4469524_uploaded_image1_1700745954.62.jpeg
200,100000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4469517_uploaded_image1_1700745834.66.jpeg
150,65000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4469515_uploaded_image1_1700745619.14.jpeg
140,75000000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4507441_uploaded_image1_1703078565.jpg
300,75000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4464543_uploaded_image1_1700435227.jpg
7000,1300000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4468301_uploaded_image1_1700669489.jpg
200,90000000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4505586_uploaded_image1_1702981706.jpg
225,3500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4505080_uploaded_image1_1702934509.jpg
150,60000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4467000_uploaded_image1_1700589107.jpg
150,4000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4504476_uploaded_image1_1702906503.jpg
200,115000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4466398_uploaded_image1_1700563722.jpg
222,110000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4464925_uploaded_image1_1700476936.jpg
188,13500000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4501385_uploaded_image1_1702663712.jpg
2036,1100000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4460247_uploaded_image1_1700134191.jpg
300,75000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4460219_uploaded_image1_1700133133.jpg
1100,1200000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4501252_uploaded_image1_1702658318.jpg
9617,35000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4501187_uploaded_image1_1702655633.jpg
200,3500000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4500969_uploaded_image1_1702644253.jpg
1425,1100000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4461741_uploaded_image1_1700223751.jpg
150,1800,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4498417_uploaded_image1_1702491525.jpg
182,59500000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4498226_uploaded_image1_1702482337.jpg
160,8500000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4497861_uploaded_image1_1702471181.jpg
300,250000000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4497708_uploaded_image1_1702464613.jpg
300,6500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4497590_uploaded_image2_1702459628.jpeg
225,1000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4497361_uploaded_image1_1702444378.jpg
150,12000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4496914_uploaded_image1_1702411392.jpg
668,868400000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4459327_uploaded_image1_1700067031.jpg
1800,1500000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4459031_uploaded_image1_1700055716.jpg
600,16000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4496429_uploaded_image1_1702389297.jpg
300,6500000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_4496346_uploaded_image2_1702385978.jpeg
7022,25000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4496145_uploaded_image1_1702378968.jpg
180,7000000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4496057_uploaded_image1_1702376291.jpg
521,521000000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4456374_uploaded_image1_1699892962.jpg
300,3000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4455810_uploaded_image1_1699873161.jpg
150,1700000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4493091_uploaded_image1_1702170874.jpg
632,600000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4493008_uploaded_image1_1702161836.jpg
500,63000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4492383_uploaded_image1_1702124720.jpg
195,200000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4454536_uploaded_image1_1699780754.jpg
300,2100000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4492149_uploaded_image1_1702115202.jpg
214,110000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4490831_uploaded_image1_1702033361.jpg
225,350000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4490703_uploaded_image1_1702029842.jpg
225,750000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4490674_uploaded_image1_1702029390.jpg
300,24500000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4488957_uploaded_image1_1701943358.jpg
4577,520000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4488614_uploaded_image2_1701910228.jpeg
2,125000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4488380_uploaded_image1_1701895368.jpg
150,2000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_4488285_uploaded_image1_1701890987.jpg
632,500000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4487937_uploaded_image1_1701876813.jpg
180,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4450307_uploaded_image1_1699527848.jpg
200,17000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4487457_uploaded_image1_1701859973.jpg
225,8000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4487438_uploaded_image1_1701859373.jpg
1200,32000000,"Ngaparou, Sénégal",https://images.coinafrique.com/thumb_4486757_uploaded_image1_1701807789.jpg
150,5000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4486538_uploaded_image1_1701797818.jpg
251,14000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4449337_uploaded_image1_1699458849.jpg
150,16000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4486435_uploaded_image1_1701793149.jpg
150,18000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4486397_uploaded_image2_1701791827.jpeg
502,300000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4449006_uploaded_image1_1699446095.jpg
502,300000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4449016_uploaded_image1_1699446450.jpg
1,55000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4486094_uploaded_image1_1701779183.jpg
200,900000,"Sipres, Dakar, Sénégal",https://images.coinafrique.com/thumb_4485917_uploaded_image3_1701772774.jpeg
300,10000000,"Ngaparou, Sénégal",https://images.coinafrique.com/thumb_4485216_uploaded_image1_1701728249.jpg
225,250000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4484998_uploaded_image1_1701717177.jpg
150,15000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4484888_uploaded_image1_1701711565.jpg
160,20000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4484858_uploaded_image1_1701710279.jpg
150,5000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4484810_uploaded_image1_1701708690.jpg
151,14000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4446790_uploaded_image1_1699323194.jpg
720,50000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4483028_uploaded_image2_1701611138.jpeg
2,2500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4482555_uploaded_image1_1701565449.jpg
2036,1100000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4441742_uploaded_image1_1699005736.jpg
200,500000,"Sipres, Dakar, Sénégal",https://images.coinafrique.com/thumb_4481984_uploaded_image1_1701525739.jpg
150,250,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4481883_uploaded_image1_1701522053.jpg
1371,145000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4443767_uploaded_image1_1699117244.jpg
300,75000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4439465_uploaded_image1_1698879612.jpg
48000,350000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4440434_uploaded_image1_1698932534.jpg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4480693_uploaded_image1_1701446447.jpg
700,35000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4480512_uploaded_image1_1701437825.jpg
3,11000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4480382_uploaded_image1_1701433032.jpg
300,38000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4479801_uploaded_image1_1701411422.jpg
16076,4700000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4438473_uploaded_image1_1698844504.jpg
225,2000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_4478795_uploaded_image1_1701348647.jpg
300,25000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4441950_uploaded_image1_1699012842.jpg
300,15000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4478530_uploaded_image2_1701340947.jpeg
300,6000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4478515_uploaded_image1_1701340184.jpg
225,5000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4478506_uploaded_image1_1701339971.jpg
250,4000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_4478355_uploaded_image1_1701334009.jpg
150,2500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4478329_uploaded_image1_1701332788.jpg
230,45000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4477503_uploaded_image1_1701273618.jpg
150,35000000,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_4477461_uploaded_image1_1701271111.jpg
1371,145000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4440433_uploaded_image1_1698932465.jpg
175,3500000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4457495_uploaded_image1_1699967525.16.jpeg
1192,127000000,"Ngaparou, Sénégal",https://images.coinafrique.com/thumb_4440272_uploaded_image1_1698925581.jpg
300,18000000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4439979_uploaded_image1_1698917370.19.jpeg
150,14500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4476384_uploaded_image1_1701209406.jpg
150,20500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4475682_uploaded_image1_1701171475.jpg
225,60000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4434782_uploaded_image1_1698597515.jpg
150,14000000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_4437303_uploaded_image1_1698776529.jpg
150,15000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4474659_uploaded_image1_1701099486.jpg
250,102000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4474641_uploaded_image1_1701098861.jpg
250,102000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4474530_uploaded_image1_1701095539.jpg
250,102000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4474506_uploaded_image1_1701094499.jpg
300,15000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4474476_uploaded_image1_1701093211.jpg
170,30000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4463054_uploaded_image1_1700311098.jpg
225,350000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4436685_uploaded_image1_1698749132.46.jpeg
225,1000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4436677_uploaded_image1_1698748932.48.jpeg
150,8000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4441732_uploaded_image1_1699005487.14.jpeg
300,5000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_4473745_uploaded_image1_1701047131.jpg
150,5000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4462288_uploaded_image1_1700249378.jpg
150,4000000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4473466_uploaded_image1_1701023391.jpg
200,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4461173_uploaded_image1_1700169274.jpg
360,375000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4434491_uploaded_image1_1698575355.jpg
150,22000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4471430_uploaded_image1_1700853158.jpg
180,5000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4471378_uploaded_image2_1700850134.jpeg
158,65000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4433850_uploaded_image1_1698495809.jpg
225,9000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4470898_uploaded_image1_1700827761.jpg
1193,127000000,"Ngaparou, Sénégal",https://images.coinafrique.com/thumb_4433578_uploaded_image1_1698475446.jpg
150,5000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4433305_uploaded_image1_1698441702.jpg
150,1500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4470177_uploaded_image1_1700774572.jpg
300,75000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4428642_uploaded_image1_1698165447.jpg
500,38000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4469425_uploaded_image1_1700741915.jpg
150,25000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4468642_uploaded_image1_1700687094.jpg
204,110000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4431586_uploaded_image1_1698333305.jpg
152,18500000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4468248_uploaded_image1_1700667215.jpg
300,1950000,"Mboro, Sénégal",https://images.coinafrique.com/thumb_4431043_uploaded_image1_1698315364.66.jpeg
225,8000000,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_4467348_uploaded_image1_1700610198.jpg
160,70000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4467195_uploaded_image1_1700600108.jpg
150,4500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4430046_uploaded_image1_1698248010.jpg
150,19000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4466868_uploaded_image2_1700581893.jpeg
150,19000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4466707_uploaded_image1_1700575466.jpg
500,55000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_4466497_uploaded_image2_1700567468.jpeg
400,30000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4465126_uploaded_image1_1700484491.jpg
150,70000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4427910_uploaded_image1_1698136250.jpg
350,8000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4464470_uploaded_image1_1700428396.jpg
300,6000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4464461_uploaded_image1_1700428193.jpg
210,23000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4463997_uploaded_image1_1700397569.jpg
150,4500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4463518_uploaded_image1_1700336201.jpg
360,375000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4428629_uploaded_image1_1698164746.jpg
525,950000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4423232_uploaded_image1_1697798644.jpg
